,Return,Risk,Sharpe,Weights
87,0.24972096650175996,0.12838101237773147,1.9451549873046154,"[0.15463533801799664, 0.008195881146423271, 0.26570944711872063, 0.06136376481414295, 0.1963601793211919, 0.1403719079621518, 0.023914022991886778, 0.14944945862748604]"
88,0.13255480039636197,0.11844792033793704,1.1190977437018514,"[0.0804146063697771, 0.16268565346990943, 0.16495920963201474, 0.1494083816431961, 0.1417144494441827, 0.15655055490485126, 0.04601082885494591, 0.09825631568112274]"
89,0.22411121241441023,0.12733894064276943,1.7599581972581435,"[0.09537861168741116, 0.1475742874300568, 0.1572347775253986, 0.02952721869406905, 0.12137567454077573, 0.10959933492321, 0.11109799843658465, 0.228212096762494]"
90,0.053013100732056825,0.11815947351235132,0.44865721855569474,"[0.07095635783016098, 0.21239241660095598, 0.24203169636849634, 0.07497375883579284, 0.1456073555444106, 0.05701159135643, 0.1681233305843665, 0.02890349287938669]"
91,0.16337760598435327,0.139678959829448,1.1696651105065645,"[0.1982012183585324, 0.08277297044129764, 0.0806808719615269, 0.20157826678716517, 0.0626841886064522, 0.04576840503879313, 0.17181263484992043, 0.1565014439563122]"
92,0.32966131144668476,0.16555423167555128,1.9912587440999159,"[0.2988381544098954, 0.13209730579843634, 0.022624249535862367, 0.006309210411734413, 0.13881786708350083, 0.015653478170476732, 0.1504112385828817, 0.23524849600721215]"
93,0.17272097448096146,0.1323838903953654,1.3046978296613665,"[0.24311227103749594, 0.10218393086595608, 0.1496479875812059, 0.18396809070915202, 0.05773472092324814, 0.06720120048962148, 0.11731651509454077, 0.0788352832987795]"
94,0.07632945911955577,0.12175298279935695,0.6269206500291089,"[0.09928802005948138, 0.18370734375841466, 0.14155231550241826, 0.17996573976835356, 0.08261012450514316, 0.15130448447303252, 0.11329751771892974, 0.048274454214226624]"
95,0.10724775044985237,0.11617551689336737,0.9231527719243167,"[0.10577213540449697, 0.1494938810723933, 0.12672910008318122, 0.07568754758494822, 0.1757629262086814, 0.11115647273761627, 0.17335754710109472, 0.0820403898075879]"
96,0.1408030907536567,0.13726674185190968,1.0257626053772169,"[0.18019025149112888, 0.06253007025808077, 0.07640127543569768, 0.2245142243292195, 0.05998300925117762, 0.0890798234214258, 0.1688301047635902, 0.13847124104967962]"
